gate,svd_dim,model,sensor,sensor_family__previous,n_cal__previous,alpha__previous,order_statistic_rank__previous,threshold__previous,null_median__previous,null_max__previous,rule__previous,sensor_family__corrected,n_cal__corrected,alpha__corrected,order_statistic_rank__corrected,threshold__corrected,null_median__corrected,null_max__corrected,rule__corrected,delta
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0510168472528062,0.0,0.1061457244955795,fire if value > threshold,feature,200,0.05,191,0.0510168472528062,0.0,0.1061457244955795,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0055378407351596,0.0003872953480754,0.009006005445511,fire if value > threshold,prediction,200,0.05,191,0.0055378407351596,0.0003872953480754,0.009006005445511,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.09375,0.0234375,0.125,fire if value > threshold,prediction,200,0.05,191,0.09375,0.0234375,0.125,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1136697503563985,0.0780812723482483,0.1319824766280696,fire if value > threshold,prediction,200,0.05,191,0.1107642400368287,0.07703433112080885,0.1267193145027922,fire if value > threshold,-0.0029055103195697873
gate3c_ood_wed_thu_webattacks,12,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0064921441134033,0.0017022162393335,0.0098848306822819,fire if value > threshold,joint_outcome,200,0.05,191,0.0064921441134033,0.0017022162393335,0.0098848306822819,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999969,0.0624999999999995,0.2343749999999981,fire if value > threshold,joint_outcome,200,0.05,191,0.2031249999999969,0.0624999999999995,0.2343749999999981,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0577458349988285,0.0423929250683885,0.0698152334641743,fire if value > threshold,feature,200,0.05,191,0.0564428609961381,0.04082566149023415,0.0675039550759086,fire if value > threshold,-0.0013029740026904019
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.0833333333333333,0.0,0.5833333333333334,fire if value > threshold,feature,200,0.05,191,0.0833333333333333,0.0,0.5833333333333334,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0527465645837094,0.0,0.1033852688235961,fire if value > threshold,feature,200,0.05,191,0.0527465645837094,0.0,0.1033852688235961,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0038345800736053,0.0006713879942432,0.0081922988933004,fire if value > threshold,prediction,200,0.05,191,0.0038345800736053,0.0006713879942432,0.0081922988933004,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0234375,0.0078125,0.0390625,fire if value > threshold,prediction,200,0.05,191,0.0234375,0.0078125,0.0390625,fire if value > threshold,0.0
gate3c_ood_wed_thu_webattacks,12,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0664689265391858,0.0440228446572444,0.0741936164500032,fire if value > threshold,prediction,200,0.05,191,0.0633399087305138,0.0417650920173398,0.0714861659221348,fire if value > threshold,-0.003129017808672002
gate3c_ood_wed_thu_webattacks,12,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0138240045785967,0.0032418228747678,0.0230595602690795,fire if value > threshold,joint_outcome,200,0.05,191,0.0138240045785967,0.00324182287476785,0.0230595602690795,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2187499999999983,0.0937499999999992,0.296875,fire if value > threshold,joint_outcome,200,0.05,191,0.2187499999999983,0.0937499999999992,0.296875,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0437556293914912,0.0363215953710799,0.0516531600529151,fire if value > threshold,feature,200,0.05,191,0.0428051263300482,0.0347488925981959,0.0509685787284019,fire if value > threshold,-0.0009505030614429949
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.125,0.0,0.375,fire if value > threshold,feature,200,0.05,191,0.125,0.0,0.375,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0924629380894784,0.0,0.1422292717517725,fire if value > threshold,feature,200,0.05,191,0.0924629380894784,0.0,0.1422292717517725,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0104605095743638,0.0008183019780236,0.0142451260964426,fire if value > threshold,prediction,200,0.05,191,0.0104605095743638,0.0008183019780236,0.0142451260964426,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0625,0.015625,0.0859375,fire if value > threshold,prediction,200,0.05,191,0.0625,0.015625,0.0859375,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.1038661678875634,0.0544379984268334,0.1343575324871875,fire if value > threshold,prediction,200,0.05,191,0.1042206133041379,0.055016842255509096,0.1343575324944876,fire if value > threshold,0.0003544454165745059
gate3d_ood_wed_fri_morning,8,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0088335789232947,0.0017112805157761,0.0156134702738051,fire if value > threshold,joint_outcome,200,0.05,191,0.0088335789232947,0.0017112805157761001,0.0156134702738051,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999969,0.0781249999999952,0.249999999999998,fire if value > threshold,joint_outcome,200,0.05,191,0.2031249999999969,0.0781249999999952,0.249999999999998,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0437556293908041,0.0363215953699786,0.0516531600520072,fire if value > threshold,feature,200,0.05,191,0.0428051263300482,0.0347488925981959,0.0509685787284019,fire if value > threshold,-0.0009505030607558987
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.125,0.0,0.375,fire if value > threshold,feature,200,0.05,191,0.125,0.0,0.375,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0879293702418646,0.0,0.1370009276578634,fire if value > threshold,feature,200,0.05,191,0.0879293702418646,0.0,0.1370009276578634,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_pred_jsd,prediction,200,0.05,191,0.0081922988933004,0.0002878186271199,0.0137325780883713,fire if value > threshold,prediction,200,0.05,191,0.0081922988933004,0.0002878186271199,0.0137325780883713,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.03125,0.0078125,0.0546875,fire if value > threshold,prediction,200,0.05,191,0.03125,0.0078125,0.0546875,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,8,svc_rbf,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0570076828247682,0.038774763543928,0.0623133128691858,fire if value > threshold,prediction,200,0.05,191,0.0548272566114857,0.03676751172391215,0.0614110900914944,fire if value > threshold,-0.002180426213282502
gate3d_ood_wed_fri_morning,8,svc_rbf,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0119491096257542,0.0030104890631633,0.0245435818155724,fire if value > threshold,joint_outcome,200,0.05,191,0.0119491096257542,0.00301048906316335,0.0245435818155724,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2187499999999922,0.0937499999999993,0.359375,fire if value > threshold,joint_outcome,200,0.05,191,0.2187499999999922,0.0937499999999993,0.359375,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_confusion_profile_l1_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_jsd_vs_clean_eval,feature,200,0.05,191,0.0443605465807358,0.0367859877327609,0.0504311511509462,fire if value > threshold,feature,200,0.05,191,0.0431272141948228,0.03509995094345145,0.0495976656775426,fire if value > threshold,-0.0012333323859129997
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_ks_reject05_vs_clean_eval,feature,200,0.05,191,0.1,0.0,0.3,fire if value > threshold,feature,200,0.05,191,0.1,0.0,0.3,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_label_jsd,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,label_marginal,200,0.05,191,0.0037248662123676,0.0004888385244522,0.0060667435555779,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_label_prior_shift,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,label_marginal,200,0.05,191,0.0859375,0.03125,0.109375,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_mmd_vs_clean_eval,feature,200,0.05,191,0.0848171906547018,0.0,0.148764890561401,fire if value > threshold,feature,200,0.05,191,0.0848171906547018,0.0,0.148764890561401,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_pred_disagreement,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_pred_jsd,prediction,200,0.05,191,0.0051743380311138,0.0006460520098547,0.0183229764898658,fire if value > threshold,prediction,200,0.05,191,0.0051743380311138,0.0006460520098547,0.0183229764898658,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_pred_pos_rate_shift,prediction,200,0.05,191,0.0625,0.0234375,0.1171875,fire if value > threshold,prediction,200,0.05,191,0.0625,0.0234375,0.1171875,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,integrity_score_jsd_vs_clean_eval,prediction,200,0.05,191,0.0989065086292117,0.0589407082091213,0.115283666302466,fire if value > threshold,prediction,200,0.05,191,0.0958504697928699,0.057159210942288305,0.1126338020678184,fire if value > threshold,-0.0030560388363417984
gate3d_ood_wed_fri_morning,10,qsvc_zz_r1,label_flip_rate,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,10,svc_rbf,integrity_confusion_profile_jsd,joint_outcome,200,0.05,191,0.0074063241198548,0.0019690767804475,0.0143660630996135,fire if value > threshold,joint_outcome,200,0.05,191,0.0074063241198548,0.0019690767804475496,0.0143660630996135,fire if value > threshold,0.0
gate3d_ood_wed_fri_morning,10,svc_rbf,integrity_confusion_profile_jsd_delta,item_aligned_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,aggregate_exact,200,0.0,0,0.0,0.0,0.0,exact item-aligned invariance: fire if |value| > 0; undefined on unaligned null draws,0.0
gate3d_ood_wed_fri_morning,10,svc_rbf,integrity_confusion_profile_l1,joint_outcome,200,0.05,191,0.2031249999999969,0.0781249999999952,0.2187499999999984,fire if value > threshold,joint_outcome,200,0.05,191,0.2031249999999969,0.0781249999999952,0.2187499999999984,fire if value > threshold,0.0
